,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
8376,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,21-46,45.7,12-27,44.4,15-19,78.9,28,6,22,0,9,5,1,14,1,14,1,1,0,15,5.0,HOME,41,UConn,Huskies,CONN,401373601,2022,2,2022-02-23
8397,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-57,40.4,9-27,33.3,21-25,84.0,30,11,19,0,11,9,4,5,0,5,0,0,0,16,14.0,AWAY,2507,Providence,Friars,PROV,401373611,2022,2,2022-03-01
8785,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,30-71,42.3,8-24,33.3,7-9,77.8,43,15,28,0,14,10,2,8,1,8,0,0,0,17,22.0,AWAY,9,Arizona State,Sun Devils,ASU,401373870,2022,2,2021-11-25
9041,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-60,50.0,4-19,21.1,9-20,45.0,25,11,14,0,11,13,2,8,1,8,1,1,0,17,15.0,AWAY,2168,Dayton,Flyers,DAY,401376716,2022,2,2021-11-26
9048,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,39-71,54.9,6-14,42.9,12-19,63.2,36,16,20,0,22,10,2,9,0,9,0,0,0,20,23.0,HOME,314,Iona,Gaels,IONA,401376720,2022,2,2021-11-28
9056,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,23-49,46.9,7-24,29.2,12-15,80.0,28,2,26,0,11,7,3,9,1,9,0,0,0,19,20.0,HOME,248,Houston,Cougars,HOU,401376724,2022,2,2021-11-23
9064,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,21-56,37.5,3-12,25.0,16-18,88.9,34,12,22,0,4,3,4,8,0,8,0,0,0,19,6.0,HOME,2608,Saint Mary's,Gaels,SMC,401376728,2022,2,2021-11-24
9142,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,23-53,43.4,1-14,7.1,15-22,68.2,29,9,20,0,8,7,0,15,1,15,0,0,0,13,4.0,HOME,12,Arizona,Wildcats,ARIZ,401377059,2022,2,2021-11-22
9146,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,26-58,44.8,13-34,38.2,9-17,52.9,26,10,16,0,15,4,2,4,0,4,0,0,0,15,11.0,HOME,2509,Purdue,Boilermakers,PUR,401377064,2022,2,2021-11-21
9147,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,29-55,52.7,10-23,43.5,12-14,85.7,38,12,26,0,17,4,1,11,0,11,0,0,0,18,10.0,AWAY,222,Villanova,Wildcats,VILL,401377064,2022,2,2021-11-21
9148,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,38-70,54.3,9-20,45.0,4-5,80.0,38,8,30,0,28,9,4,10,0,10,0,0,0,18,20.0,HOME,153,North Carolina,Tar Heels,UNC,401377065,2022,2,2021-11-21
9149,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,22-55,40.0,10-23,43.5,18-22,81.8,30,5,25,0,9,4,1,13,0,13,0,0,0,15,1.0,AWAY,2633,Tennessee,Volunteers,TENN,401377065,2022,2,2021-11-21
9836,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,30-61,49.2,7-26,26.9,8-12,66.7,32,13,19,0,13,11,3,10,0,10,0,0,0,18,17.0,HOME,127,Michigan State,Spartans,MSU,401382753,2022,2,2021-11-26
9841,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,34-67,50.7,12-30,40.0,9-13,69.2,38,11,27,0,23,11,5,7,0,7,1,1,0,20,22.0,AWAY,183,Syracuse,Orange,SYR,401382755,2022,2,2021-11-26
10108,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,24-55,43.6,5-18,27.8,9-14,64.3,36,13,23,0,12,12,7,13,1,13,0,0,0,18,10.0,HOME,2350,Loyola Chicago,Ramblers,LUC,401389430,2022,2,2021-11-25
10110,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,23-57,40.4,5-15,33.3,18-24,75.0,42,17,25,0,12,8,2,18,1,18,0,0,0,19,11.0,HOME,2670,VCU,Rams,VCU,401389450,2022,2,2021-11-25
10138,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,23-53,43.4,1-13,7.7,22-28,78.6,26,6,20,0,9,4,3,12,0,12,0,0,0,13,2.0,HOME,96,Kentucky,Wildcats,UK,401393745,2022,2,2021-12-18
10139,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,39-72,54.2,8-15,53.3,12-17,70.6,44,17,27,0,20,8,2,9,0,9,0,0,0,21,35.0,AWAY,153,North Carolina,Tar Heels,UNC,401393745,2022,2,2021-12-18
10141,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,32-65,49.2,8-25,32.0,15-25,60.0,39,14,25,0,18,14,7,8,1,8,0,0,0,14,36.0,AWAY,2210,Elon,Phoenix,ELON,401393747,2022,2,2021-12-18
10163,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,38-68,55.9,9-20,45.0,10-13,76.9,51,16,35,0,27,5,4,16,0,16,0,0,0,17,33.0,AWAY,98,Western Kentucky,Hilltoppers,WKU,401396290,2022,2,2021-12-22
10181,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,28-56,50.0,9-23,39.1,13-19,68.4,33,6,27,0,13,8,4,12,1,12,1,1,0,16,21.0,AWAY,197,Oklahoma State,Cowboys,OKST,401398458,2022,2,2022-01-14
10183,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,35-65,53.8,7-18,38.9,11-16,68.8,39,9,30,0,15,10,3,14,0,14,0,0,0,18,29.0,AWAY,2440,Nevada,Wolf Pack,NEV,401398463,2022,2,2021-12-30
10203,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,28-63,44.4,9-28,32.1,11-16,68.8,32,10,22,0,18,8,3,9,0,9,0,0,0,15,12.0,AWAY,2244,George Mason,Patriots,GMU,401398910,2022,2,2022-01-01
10427,North Carolina,s:40~l:41~t:153,13294b,99bfe5,North Carolina Tar Heels,Tar Heels,https://a.espncdn.com/i/teamlogos/ncaa/500/153.png,North Carolina,153,UNC,north-carolina-tar-heels,23-63,36.5,10-25,40.0,22-26,84.6,43,16,27,0,13,6,4,7,0,7,1,1,0,15,13.0,AWAY,259,Virginia Tech,Hokies,VT,401403745,2022,2,2022-01-25
10428,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,26-66,39.4,3-19,15.8,2-3,66.7,51,16,35,0,11,7,6,14,0,14,0,0,0,13,22.0,HOME,87,Notre Dame,Fighting Irish,ND,401403746,2022,2,2022-02-01
10527,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,28-60,46.7,5-18,27.8,17-22,77.3,39,8,31,0,19,5,7,9,0,9,0,0,0,17,20.0,AWAY,2539,San Francisco,Dons,SF,401406558,2022,2,2022-01-21
10560,Duke,s:40~l:41~t:150,f1f2f3,001A57,Duke Blue Devils,Blue Devils,https://a.espncdn.com/i/teamlogos/ncaa/500/150.png,Duke,150,DUKE,duke-blue-devils,31-63,49.2,9-22,40.9,11-15,73.3,42,9,33,0,16,4,5,7,1,7,1,1,0,18,22.0,HOME,228,Clemson,Tigers,CLEM,401408050,2022,2,2022-02-11
10582,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,38-67,56.7,5-12,41.7,11-16,68.8,45,8,37,0,17,6,6,9,1,9,0,0,0,18,30.0,HOME,301,San Diego,Toreros,USD,401408370,2022,2,2022-02-04
10622,Purdue,s:40~l:41~t:2509,a4a9ad,B89D29,Purdue Boilermakers,Boilermakers,https://a.espncdn.com/i/teamlogos/ncaa/500/2509.png,Purdue,2509,PUR,purdue-boilermakers,22-50,44.0,4-18,22.2,10-14,71.4,25,7,18,0,5,2,3,14,0,14,0,0,0,11,2.0,HOME,130,Michigan,Wolverines,MICH,401409769,2022,2,2022-02-11
10623,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,32-62,51.6,12-21,57.1,6-7,85.7,35,12,23,0,21,6,2,7,0,7,0,0,0,14,29.0,AWAY,2509,Purdue,Boilermakers,PUR,401409769,2022,2,2022-02-11
10697,Michigan,s:40~l:41~t:130,00274c,00274c,Michigan Wolverines,Wolverines,https://a.espncdn.com/i/teamlogos/ncaa/500/130.png,Michigan,130,MICH,michigan-wolverines,32-55,58.2,7-12,58.3,16-22,72.7,33,7,26,0,14,5,4,11,0,11,0,0,0,18,21.0,AWAY,127,Michigan State,Spartans,MSU,401412488,2022,2,2022-03-02
