,team_short_display_name,team_uid,team_alternate_color,team_color,team_display_name,team_name,team_logo,team_location,team_id,team_abbreviation,team_slug,field_goals_made_field_goals_attempted,field_goal_pct,three_point_field_goals_made_three_point_field_goals_attempted,three_point_field_goal_pct,free_throws_made_free_throws_attempted,free_throw_pct,total_rebounds,offensive_rebounds,defensive_rebounds,team_rebounds,assists,steals,blocks,turnovers,team_turnovers,total_turnovers,technical_fouls,total_technical_fouls,flagrant_fouls,fouls,largest_lead,home_away,opponent_id,opponent_name,opponent_mascot,opponent_abbrev,game_id,season,season_type,game_date
2569,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,23-55,41.8,9-19,47.4,13-17,76.5,37,12,25,0,15,7,8,11,0,11,0,0,0,14,17.0,AWAY,2628,TCU,Horned Frogs,TCU,401169725,2020,2,2020-02-01
2570,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,26-61,42.6,9-21,42.9,14-18,77.8,33,8,25,0,12,7,5,9,0,9,0,0,0,17,0.0,HOME,2305,Kansas,Jayhawks,KU,401169726,2020,2,2020-02-01
2571,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,30-58,51.7,4-13,30.8,14-20,70.0,36,6,30,0,10,5,9,10,0,10,0,0,0,14,15.0,AWAY,2641,Texas Tech,Red Raiders,TTU,401169726,2020,2,2020-02-01
2574,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,24-48,50.0,9-22,40.9,16-29,55.2,31,8,23,0,17,11,1,14,0,14,0,0,0,18,16.0,HOME,2306,Kansas State,Wildcats,KSU,401169728,2020,2,2020-02-04
2577,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-52,48.1,2-12,16.7,17-24,70.8,42,10,32,0,6,7,3,12,1,12,0,0,0,14,17.0,AWAY,251,Texas,Longhorns,TEX,401169729,2020,2,2020-02-04
2579,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,24-46,52.2,10-18,55.6,11-17,64.7,32,5,27,0,13,8,3,13,0,13,0,0,0,11,8.0,AWAY,201,Oklahoma,Sooners,OU,401169730,2020,2,2020-02-05
2584,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,24-58,41.4,4-13,30.8,8-13,61.5,44,14,30,0,17,10,7,16,1,16,0,0,0,13,17.0,HOME,2628,TCU,Horned Frogs,TCU,401169733,2020,2,2020-02-08
2588,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,21-45,46.7,3-12,25.0,17-22,77.3,30,3,27,0,7,7,9,13,0,13,0,0,0,12,5.0,HOME,251,Texas,Longhorns,TEX,401169735,2020,2,2020-02-08
2591,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-59,42.4,8-26,30.8,20-33,60.6,30,15,15,0,15,5,3,9,0,9,0,0,0,20,15.0,AWAY,197,Oklahoma State,Cowboys,OKST,401169736,2020,2,2020-02-08
2595,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,32-53,60.4,13-22,59.1,11-22,50.0,31,7,24,0,20,13,7,6,1,6,0,0,0,18,46.0,AWAY,2628,TCU,Horned Frogs,TCU,401169738,2020,2,2020-02-11
2596,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,17-50,34.0,6-16,37.5,12-16,75.0,39,10,29,0,9,5,6,13,0,13,0,0,0,17,16.0,HOME,251,Texas,Longhorns,TEX,401169739,2020,2,2020-02-11
2600,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,20-45,44.4,4-14,28.6,14-21,66.7,27,4,23,0,8,13,4,13,1,13,0,0,0,13,9.0,HOME,277,West Virginia,Mountaineers,WVU,401169741,2020,2,2020-02-13
2605,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,33-68,48.5,11-22,50.0,10-15,66.7,46,13,33,0,17,4,6,10,0,10,1,1,0,14,21.0,AWAY,201,Oklahoma,Sooners,OU,401169743,2020,2,2020-02-15
2606,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,24-51,47.1,10-23,43.5,12-20,60.0,22,8,14,0,16,8,3,15,3,15,0,0,0,22,8.0,HOME,197,Oklahoma State,Cowboys,OKST,401169744,2020,2,2020-02-15
2611,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,29-56,51.8,6-18,33.3,6-11,54.5,34,11,23,0,21,11,3,20,0,20,0,0,0,19,28.0,AWAY,277,West Virginia,Mountaineers,WVU,401169746,2020,2,2020-02-15
2615,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,34-60,56.7,12-27,44.4,11-18,61.1,39,12,27,0,16,8,3,13,0,13,0,0,0,11,28.0,AWAY,66,Iowa State,Cyclones,ISU,401169748,2020,2,2020-02-18
2618,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,26-62,41.9,8-25,32.0,5-7,71.4,37,11,26,0,9,8,4,8,1,8,0,0,0,18,13.0,HOME,201,Oklahoma,Sooners,OU,401169750,2020,2,2020-02-19
2621,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,23-46,50.0,8-21,38.1,15-17,88.2,27,7,20,0,18,10,3,18,1,18,0,0,0,16,13.0,AWAY,2306,Kansas State,Wildcats,KSU,401169751,2020,2,2020-02-20
2624,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,27-53,50.9,3-13,23.1,7-10,70.0,34,7,27,0,13,5,4,12,0,12,0,0,0,19,12.0,HOME,239,Baylor,Bears,BAY,401169753,2020,2,2020-02-22
2625,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,23-58,39.7,7-20,35.0,8-15,53.3,32,11,21,0,14,9,5,10,2,10,0,0,0,16,5.0,AWAY,2305,Kansas,Jayhawks,KU,401169753,2020,2,2020-02-22
2632,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,32-56,57.1,6-16,37.5,17-19,89.5,34,9,25,0,15,10,6,12,1,12,0,0,0,22,30.0,HOME,66,Iowa State,Cyclones,ISU,401169757,2020,2,2020-02-22
2637,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,28-64,43.8,10-28,35.7,17-20,85.0,38,13,25,0,16,3,4,10,0,10,0,0,0,15,36.0,AWAY,197,Oklahoma State,Cowboys,OKST,401169759,2020,2,2020-02-25
2641,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,28-57,49.1,13-28,46.4,16-18,88.9,30,8,22,0,19,8,4,11,0,11,0,0,0,17,34.0,AWAY,2306,Kansas State,Wildcats,KSU,401169761,2020,2,2020-02-26
2642,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,21-63,33.3,5-15,33.3,4-5,80.0,29,10,19,0,9,10,2,14,2,14,0,0,0,18,2.0,HOME,201,Oklahoma,Sooners,OU,401169762,2020,2,2020-02-26
2645,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,20-51,39.2,7-21,33.3,11-13,84.6,23,6,17,0,10,3,2,11,2,11,0,0,0,13,7.0,AWAY,251,Texas,Longhorns,TEX,401169763,2020,2,2020-02-29
2646,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,18-43,41.9,4-15,26.7,22-31,71.0,35,14,21,0,9,8,1,16,2,16,1,1,0,18,9.0,HOME,2306,Kansas State,Wildcats,KSU,401169764,2020,2,2020-02-29
2648,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,27-63,42.9,4-17,23.5,14-22,63.6,36,13,23,0,12,8,4,10,1,10,0,0,0,23,12.0,HOME,2628,TCU,Horned Frogs,TCU,401169765,2020,2,2020-02-29
2654,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,26-52,50.0,7-23,30.4,9-11,81.8,35,10,25,0,18,5,4,20,0,20,0,0,0,22,5.0,HOME,239,Baylor,Bears,BAY,401169768,2020,2,2020-03-03
2655,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,23-63,36.5,10-24,41.7,15-23,65.2,34,17,17,0,13,13,4,11,0,11,0,0,0,13,5.0,AWAY,2641,Texas Tech,Red Raiders,TTU,401169768,2020,2,2020-03-03
2663,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,29-54,53.7,3-12,25.0,14-23,60.9,36,14,22,0,13,9,5,13,1,13,0,0,0,12,13.0,AWAY,2628,TCU,Horned Frogs,TCU,401169772,2020,2,2020-03-05
2664,Baylor,s:40~l:41~t:239,ffb81c,004834,Baylor Bears,Bears,https://a.espncdn.com/i/teamlogos/ncaa/500/239.png,Baylor,239,BAY,baylor-bears,25-59,42.4,4-18,22.2,10-17,58.8,28,11,17,0,9,9,2,16,1,16,0,0,0,28,9.0,HOME,277,West Virginia,Mountaineers,WVU,401169773,2020,2,2020-03-07
2666,Kansas,s:40~l:41~t:2305,e8000d,0022B4,Kansas Jayhawks,Jayhawks,https://a.espncdn.com/i/teamlogos/ncaa/500/2305.png,Kansas,2305,KU,kansas-jayhawks,25-61,41.0,4-17,23.5,12-20,60.0,46,14,32,0,8,4,1,11,0,11,0,0,0,15,8.0,HOME,2641,Texas Tech,Red Raiders,TTU,401169774,2020,2,2020-03-07
2667,Texas Tech,s:40~l:41~t:2641,231f20,C80025,Texas Tech Red Raiders,Red Raiders,https://a.espncdn.com/i/teamlogos/ncaa/500/2641.png,Texas Tech,2641,TTU,texas-tech-red-raiders,23-62,37.1,8-26,30.8,8-13,61.5,36,9,27,0,13,5,5,7,0,7,0,0,0,17,2.0,AWAY,2305,Kansas,Jayhawks,KU,401169774,2020,2,2020-03-07
2675,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,36-69,52.2,12-30,40.0,13-16,81.3,54,14,40,0,22,9,4,17,0,17,0,0,0,14,47.0,AWAY,349,Army,Black Knights,ARMY,401169778,2020,2,2019-11-06
2677,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,23-59,39.0,14-31,45.2,18-23,78.3,36,6,30,0,18,7,1,5,0,5,0,0,0,15,28.0,AWAY,195,Ohio,Bobcats,OHIO,401169779,2020,2,2019-11-16
2678,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,38-67,56.7,18-38,47.4,4-6,66.7,37,8,29,0,27,6,4,12,2,12,0,0,0,21,35.0,HOME,2393,Middle Tennessee,Blue Raiders,MTU,401169780,2020,2,2019-11-21
2681,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-55,49.1,6-16,37.5,23-30,76.7,39,12,27,0,16,12,8,20,2,20,0,0,0,16,20.0,AWAY,2325,La Salle,Explorers,LAS,401169781,2020,2,2019-12-01
2683,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,30-59,50.8,4-10,40.0,16-21,76.2,37,9,28,0,16,9,1,11,0,11,0,0,0,16,11.0,AWAY,219,Pennsylvania,Quakers,PENN,401169782,2020,2,2019-12-04
2684,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-55,49.1,4-17,23.5,20-22,90.9,36,10,26,0,8,2,7,8,0,8,0,0,0,13,17.0,HOME,2603,Saint Joseph's,Hawks,JOES,401169783,2020,2,2019-12-07
2687,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,27-57,47.4,10-31,32.3,14-17,82.4,34,10,24,0,14,10,1,13,0,13,0,0,0,14,12.0,AWAY,48,Delaware,Blue Hens,DEL,401169784,2020,2,2019-12-14
2689,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,25-62,40.3,7-25,28.0,11-16,68.8,37,12,25,0,15,7,3,11,0,11,0,0,0,15,13.0,AWAY,2752,Xavier,Musketeers,XAV,401169785,2020,2,2019-12-30
2690,Villanova,s:40~l:41~t:222,f0f0f0,123d7C,Villanova Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/222.png,Villanova,222,VILL,villanova-wildcats,26-63,41.3,7-29,24.1,5-5,100.0,36,6,30,0,14,8,2,9,0,9,0,0,0,15,16.0,HOME,2752,Xavier,Musketeers,XAV,401169786,2020,2,2020-02-22
2709,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,19-50,38.0,6-18,33.3,25-32,78.1,30,5,25,0,9,4,3,10,0,10,0,0,0,20,13.0,AWAY,127,Michigan State,Spartans,MSU,401169795,2020,2,2019-11-06
2713,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,29-58,50.0,7-22,31.8,18-25,72.0,41,11,30,0,13,6,2,21,0,21,0,0,0,21,14.0,AWAY,290,Georgia Southern,Eagles,GASO,401169797,2020,2,2019-11-06
2723,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,33-65,50.8,6-17,35.3,6-12,50.0,49,17,32,0,19,5,7,17,0,17,0,0,0,17,25.0,AWAY,2427,UNC Asheville,Bulldogs,UNCA,401169802,2020,2,2019-11-06
2732,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,24-50,48.0,6-24,25.0,22-35,62.9,38,10,28,0,11,3,5,15,1,15,0,0,0,21,13.0,HOME,2166,Davidson,Wildcats,DAV,401169807,2020,2,2019-11-08
2735,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,34-62,54.8,2-14,14.3,21-32,65.6,54,12,42,0,17,8,6,18,0,18,0,0,0,13,44.0,AWAY,2198,Eastern Kentucky,Colonels,EKU,401169808,2020,2,2019-11-09
2753,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,20-54,37.0,4-17,23.5,20-25,80.0,35,8,27,0,6,6,2,13,0,13,0,0,0,18,3.0,AWAY,339,Evansville,Purple Aces,EVAN,401169817,2020,2,2019-11-13
2755,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,29-58,50.0,12-22,54.5,12-18,66.7,35,9,26,0,21,4,6,9,1,9,0,0,0,15,19.0,AWAY,93,Murray State,Racers,MUR,401169818,2020,2,2019-11-13
2758,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,24-54,44.4,10-24,41.7,12-22,54.5,36,11,25,0,13,3,5,11,0,11,0,0,0,16,10.0,HOME,6,South Alabama,Jaguars,USA,401169820,2020,2,2019-11-13
2773,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,42-74,56.8,17-35,48.6,15-16,93.8,52,11,41,0,27,8,11,11,0,11,0,0,0,14,50.0,AWAY,2463,CSU Northridge,Matadors,CSUN,401169827,2020,2,2019-11-16
2774,Gonzaga,s:40~l:41~t:2250,cfd4d8,002967,Gonzaga Bulldogs,Bulldogs,https://a.espncdn.com/i/teamlogos/ncaa/500/2250.png,Gonzaga,2250,GONZ,gonzaga-bulldogs,31-63,49.2,7-19,36.8,10-15,66.7,46,15,31,0,20,10,6,16,1,16,0,0,0,18,30.0,HOME,245,Texas A&M,Aggies,TA&M,401169828,2020,2,2019-11-16
2785,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,25-53,47.2,6-13,46.2,19-24,79.2,32,6,26,0,19,9,6,14,2,14,0,0,0,14,14.0,AWAY,264,Washington,Huskies,WASH,401169833,2020,2,2019-11-16
2791,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,25-57,43.9,1-12,8.3,31-34,91.2,46,12,34,0,11,2,2,14,0,14,0,0,0,13,16.0,AWAY,3084,Utah Valley,Wolverines,UVU,401169836,2020,2,2019-11-19
2793,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,35-66,53.0,10-28,35.7,11-15,73.3,41,11,30,0,14,7,9,10,0,10,0,0,0,14,45.0,AWAY,2142,Colgate,Raiders,COLG,401169837,2020,2,2019-11-19
2809,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,27-59,45.8,6-21,28.6,16-25,64.0,45,12,33,0,18,9,8,12,0,12,0,0,0,14,37.0,AWAY,2011,Alabama State,Hornets,ALST,401169845,2020,2,2019-11-21
2819,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,30-55,54.5,6-15,40.0,16-18,88.9,35,6,29,0,21,4,3,12,0,12,0,0,0,14,25.0,AWAY,116,Mount St. Mary's,Mountaineers,MSM,401169850,2020,2,2019-11-23
2831,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,29-57,50.9,10-22,45.5,13-19,68.4,41,10,31,0,19,6,13,11,0,11,0,0,0,14,27.0,AWAY,2320,Lamar,Cardinals,LAM,401169856,2020,2,2019-11-24
2832,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,32-76,42.1,12-38,31.6,8-20,40.0,45,19,26,0,18,14,6,10,0,10,0,0,0,16,31.0,HOME,167,New Mexico,Lobos,UNM,401169857,2020,2,2019-11-26
2835,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,19-51,37.3,5-18,27.8,15-23,65.2,43,13,30,0,17,4,7,10,1,10,0,0,0,11,16.0,AWAY,236,Chattanooga,Mocs,UTC,401169858,2020,2,2019-11-26
2845,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,26-55,47.3,5-15,33.3,12-16,75.0,39,11,28,0,19,2,3,12,1,12,0,0,0,13,20.0,AWAY,5,UAB,Blazers,UAB,401169863,2020,2,2019-11-30
2865,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,24-55,43.6,3-16,18.8,21-28,75.0,43,16,27,0,15,10,4,15,0,15,0,0,0,14,34.0,AWAY,50,Florida A&M,Rattlers,FAMU,401169873,2020,2,2019-12-05
2871,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,29-62,46.8,4-25,16.0,19-29,65.5,45,15,30,0,14,6,6,19,0,19,0,0,0,14,6.0,AWAY,231,Furman,Paladins,FUR,401169876,2020,2,2019-12-06
2877,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,32-62,51.6,2-11,18.2,17-19,89.5,42,12,30,0,20,6,4,9,0,9,0,0,0,14,34.0,AWAY,161,Fairleigh Dickinson,Knights,FDU,401169879,2020,2,2019-12-07
2885,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,22-62,35.5,10-26,38.5,13-28,46.4,45,18,27,0,10,5,8,7,0,7,0,0,0,17,14.0,AWAY,139,Saint Louis,Billikens,SLU,401169883,2020,2,2019-12-14
2901,Kentucky,s:40~l:41~t:96,ffffff,005DAA,Kentucky Wildcats,Wildcats,https://a.espncdn.com/i/teamlogos/ncaa/500/96.png,Kentucky,96,UK,kentucky-wildcats,26-63,41.3,2-17,11.8,12-16,75.0,31,14,17,0,14,7,3,12,0,12,0,0,0,22,2.0,AWAY,254,Utah,Utes,UTAH,401169891,2020,2,2019-12-19
2908,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,23-51,45.1,3-15,20.0,17-17,100.0,21,6,15,0,13,10,4,14,2,14,0,0,0,18,6.0,HOME,2132,Cincinnati,Bearcats,CIN,401169895,2020,2,2019-12-19
2915,Tennessee,s:40~l:41~t:2633,ffffff,EE9627,Tennessee Volunteers,Volunteers,https://a.espncdn.com/i/teamlogos/ncaa/500/2633.png,Tennessee,2633,TENN,tennessee-volunteers,31-64,48.4,7-26,26.9,6-6,100.0,35,8,27,0,25,7,6,10,0,10,0,0,0,14,25.0,AWAY,55,Jacksonville State,Gamecocks,JVST,401169898,2020,2,2019-12-21
2919,Auburn,s:40~l:41~t:2,f1f2f3,03244d,Auburn Tigers,Tigers,https://a.espncdn.com/i/teamlogos/ncaa/500/2.png,Auburn,2,AUB,auburn-tigers,23-55,41.8,6-28,21.4,22-28,78.6,37,13,24,0,15,8,7,14,1,14,0,0,0,16,24.0,AWAY,2329,Lehigh,Mountain Hawks,LEH,401169900,2020,2,2019-12-21
2938,Wisconsin,s:40~l:41~t:275,f7f7f7,A00002,Wisconsin Badgers,Badgers,https://a.espncdn.com/i/teamlogos/ncaa/500/275.png,Wisconsin,275,WISC,wisconsin-badgers,25-57,43.9,11-26,42.3,7-9,77.8,32,6,26,0,13,7,2,9,0,9,0,0,0,20,28.0,HOME,2633,Tennessee,Volunteers,TENN,401169910,2020,2,2019-12-28
